,name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
2086,장똘뱅이,일식,제주특별자치도 제주시 신광로6길 25 1층 107호 (연동 제원아파트),제주시,66,4.727272727,33.48787,126.4868
2087,동구미,경양식,제주특별자치도 제주시 조천읍 중산간동로 929 2층,제주시,43,4.755813953,33.49195,126.6814
2088,일품순두부용담점,한식,제주특별자치도 제주시 용해로 85 1층 (용담이동),제주시,47,4.234042553,33.50971,126.5038
2089,유스테이추자,기타,제주특별자치도 제주시 추자면 신양2길 28-12,제주시,9,5.0,33.94477,126.3304
2090,오늘와인한잔제주외도점,경양식,제주특별자치도 제주시 우령2길 19 1층 (외도일동),제주시,11,4.545454545,33.4875,126.4316
2091,김정윤양갈비,한식,제주특별자치도 제주시 절물1길 24 (외도일동),제주시,18,4.972222222,33.49068,126.4313
2092,스니프,경양식,제주특별자치도 제주시 중앙로 543 1층 (아라일동),제주시,40,4.9375,33.47501,126.5457
2093,회심,일식,제주특별자치도 제주시 아봉로 200 1층 (영평동),제주시,221,4.733031674,33.47841,126.5645
2094,임돈,한식,제주특별자치도 제주시 노연로 103 1층 105호 (연동 제주연동리슈빌디에스),제주시,28,4.928571429,33.48617,126.4914
2095,우정곱창연동점,한식,제주특별자치도 제주시 연화중길 15 1층 (연동),제주시,16,4.625,33.47754,126.4889
2096,노가리앤비어제주화북점,한식,제주특별자치도 제주시 진동로1길 13 원진빌딩 1층 (화북일동),제주시,1,4.0,33.5195,126.5655
2097,꽃치다,한식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하 1층 A-6호 (일도일동),제주시,32,4.65625,33.51209,126.5282
2098,송촌초밥,일식,제주특별자치도 제주시 태성로4길 1 (일도이동),제주시,28,4.214285714,33.4992,126.5458
2099,톳띠아모,경양식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 B-4호 (일도일동),제주시,27,4.925925926,33.51209,126.5282
2100,제주솥밥모락모락,한식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 A-4호 (일도일동),제주시,86,4.76744186,33.51209,126.5282
2101,제주포,한식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 A-8호 (일도일동),제주시,32,4.71875,33.51209,126.5282
2102,까사디동문,경양식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 A-5호 (일도일동),제주시,81,4.691358025,33.51209,126.5282
2103,탐라온,한식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 A-1호 (일도일동),제주시,22,4.545454545,33.51209,126.5282
2104,판다루,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 B-1호 (일도일동),제주시,35,4.857142857,33.51209,126.5282
2105,수타코,경양식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 B-3호 (일도일동),제주시,28,4.714285714,33.51209,126.5282
2106,유월,기타,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 D-1호 (일도일동),제주시,40,4.8375,33.51209,126.5282
2107,제주보따리,일식,제주특별자치도 제주시 동문로4길 9 동문공설시장 동문공영주차장 지하1층 A-7호 (일도일동),제주시,57,4.657894737,33.51209,126.5282
2108,제주노형흑돼지,식육(숯불구이),제주특별자치도 제주시 월산북길 46 1층 (도평동),제주시,2,5.0,33.47576,126.4608
2109,포102,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 중앙로13길 25-2 보인빌딩 1층 (일도일동),제주시,11,4.681818182,33.51165,126.5272
2110,맛쟁이정식,한식,제주특별자치도 제주시 고산동산2길 6 1층 (이도이동),제주시,3,5.0,33.49661,126.5312
2111,마초면탁해안,일식,제주특별자치도 제주시 노형로 89 제주매직월드 2층 (해안동),제주시,280,4.855357143,33.46494,126.4552
2112,남가네설악추어탕도련점,한식,제주특별자치도 제주시 삼봉로 134 1층 (도련일동),제주시,10,4.7,33.50954,126.5895
2113,솜빡매생이갈비탕,한식,제주특별자치도 제주시 도공로 26 1층 (도두일동),제주시,11,4.545454545,33.50401,126.4655
2114,민이네김치찌개,한식,제주특별자치도 제주시 남광북1길 38 1층 (이도이동),제주시,16,4.9375,33.49626,126.5373
2115,와이키키바다,기타,제주특별자치도 제주시 우도면 우도해안길 744 1층,제주시,1,4.0,33.51847,126.9601
2116,제주명월집,기타,제주특별자치도 제주시 수덕7길 14 103호 (노형동 대왕아파트),제주시,2,5.0,33.48681,126.4756
2117,두찜외도점,한식,제주특별자치도 제주시 우정로 52 1층 (외도일동),제주시,11,4.636363636,33.4882,126.4307
2118,돈돼지국밥연동점,한식,제주특별자치도 제주시 연동8길 9 1층 (연동),제주시,5,4.6,33.49659,126.5013
2119,감동까스연동점,경양식,제주특별자치도 제주시 연동4길 22 (연동),제주시,1,5.0,33.49723,126.5008
2120,돗깨비,한식,제주특별자치도 제주시 도리로 62 1층 (이호일동),제주시,9,4.944444444,33.49878,126.459
2121,착한정육식당,한식,제주특별자치도 제주시 도련3길 43 1층 (도련일동),제주시,1,5.0,33.51065,126.586
2122,스시혼,일식,제주특별자치도 제주시 1100로 3191 1층 (노형동),제주시,59,3.923728814,33.47146,126.4844
2123,한데모아정실점,한식,제주특별자치도 제주시 아연로 182 1층 (오라이동),제주시,14,4.714285714,33.47002,126.5092
2124,똣똣,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 국기로1길 2 1층 (연동),제주시,59,4.347457627,33.4807,126.49
2125,푸짐한밥상,한식,제주특별자치도 제주시 중앙로 60 지하층 스넥5791011호 (일도일동),제주시,10,4.6,33.51316,126.5246
2126,진냉면,한식,제주특별자치도 제주시 탑동로 38 (삼도이동),제주시,45,3.322222222,33.51798,126.5212
2127,태성각,중국식,제주특별자치도 제주시 도남로 86 (도남동),제주시,15,4.3,33.4929,126.5281
2128,명태어장,한식,제주특별자치도 제주시 조천읍 함대로 16 1층,제주시,14,4.75,33.54251,126.6574
2129,뿔소라몽땅,한식,제주특별자치도 제주시 우도면 우도해안길 130-9 1층,제주시,113,4.190265487,33.49506,126.9464
2130,정원,한식,제주특별자치도 제주시 삼무로 7 (연동),제주시,6,3.833333333,33.49029,126.4876
2131,해돋이,한식,제주특별자치도 제주시 동문로14길 10 (일도이동자양주택 102호),제주시,1,5.0,33.51256,126.5331
2132,어머니와장독대,한식,제주특별자치도 제주시 아연로 156-9 (오라이동),제주시,94,4.632978723,33.47152,126.5073
2133,다소니,중국식,제주특별자치도 제주시 고전길 2 1층 (이도일동),제주시,1,5.0,33.50632,126.5259
2134,최고의밥상,한식,제주특별자치도 제주시 서광로29길 36 (이도일동),제주시,13,4.230769231,33.50331,126.5262
2135,돈이랑,한식,제주특별자치도 제주시 청귤로1길 9 1층 (이도이동),제주시,2820,4.750886525,33.50013,126.5368
2136,감낭집,한식,제주특별자치도 서귀포시 표선면 민속해안로 631-34,표선면,29,3.965517241,33.32205,126.8422
2137,표선주막,한식,제주특별자치도 서귀포시 표선면 표선관정로 111,표선면,18,4.944444444,33.32354,126.8318
2138,새가름,한식,제주특별자치도 서귀포시 표선면 녹산로 6,표선면,3,4.833333333,33.36154,126.7663
2139,장수버섯샤브샤브,한식,제주특별자치도 서귀포시 표선면 표선중앙로 111 1층,표선면,12,4.708333333,33.32585,126.8358
2140,고향길든솔,한식,제주특별자치도 서귀포시 표선면 성읍이리로 32,표선면,15,4.866666667,33.41319,126.7705
2141,당케축산정육식당,횟집,제주특별자치도 서귀포시 표선면 민속해안로 580 1층,표선면,7,4.5,33.32518,126.8438
2142,표선두루치기,한식,제주특별자치도 서귀포시 표선면 표선동서로 257 1층,표선면,13,4.730769231,33.3267,126.8332
2143,바타타식탁,한식,제주특별자치도 서귀포시 표선면 표선동서로264번길 22 2층,표선면,307,4.804560261,33.32714,126.8359
2144,금데기식당,일식,제주특별자치도 서귀포시 표선면 표선당포로 19-5,표선면,108,4.287037037,33.32633,126.8441
2145,탐라흑돈정육식당,한식,제주특별자치도 서귀포시 표선면 번영로 2570,표선면,6,4.583333333,33.40347,126.7804
2146,목스키친,한식,제주특별자치도 서귀포시 표선면 일주동로6455번길 21 1층,표선면,292,4.647260274,33.30651,126.7837
2147,코코티에,경양식,제주특별자치도 서귀포시 표선면 표선당포로 21-3 1층,표선면,302,4.299668874,33.32646,126.8446
2148,새로미김밥,한식,제주특별자치도 서귀포시 표선면 표선동서로 253,표선면,7,4.357142857,33.32642,126.8328
2149,부산회센타,한식,제주특별자치도 서귀포시 표선면 표선중앙로90번길 9-2,표선면,1,5.0,33.32478,126.8331
2150,우림가든,한식,제주특별자치도 서귀포시 표선면 표선관정로 77,표선면,1,5.0,33.32581,126.8293
2151,하노루,한식,제주특별자치도 서귀포시 표선면 민속해안로 537,표선면,15,4.766666667,33.32401,126.8444
2152,표선올레식당,한식,제주특별자치도 서귀포시 표선면 표선관정로104번길 6-11,표선면,3,4.833333333,33.32423,126.8304
2153,셰프스키친,뷔페식,제주특별자치도 서귀포시 표선면 일주동로 6347-17,표선면,9,4.333333333,33.30581,126.7917
2154,소노캄제주비비큐,한식,제주특별자치도 서귀포시 표선면 일주동로 6347-17,표선면,10,4.15,33.30581,126.7917
2155,수연흥부네,한식,제주특별자치도 서귀포시 표선면 표선동서로 254-13,표선면,3,5.0,33.32639,126.8337
2156,표선삼다도,한식,제주특별자치도 서귀포시 표선면 표선중앙로96번길 1,표선면,4,4.25,33.3255,126.834
2157,토촌,기타,제주특별자치도 서귀포시 표선면 표선중앙로 90,표선면,1,2.0,33.32563,126.8335
2158,토니토니,기타,제주특별자치도 서귀포시 표선면 가시로613번길 47,표선면,20,4.7,33.35458,126.7722
2159,목장원식당바스메,식육(숯불구이),제주특별자치도 서귀포시 표선면 번영로 2524,표선면,5,3.9,33.406,126.7766
2160,쿡스토리,한식,제주특별자치도 서귀포시 표선면 표선중앙로 34,표선면,17,3.882352941,33.32956,126.8302
2161,섭지향 요리하는강태공,기타,제주특별자치도 서귀포시 표선면 표선동서로 195 1층,표선면,5,4.9,33.32163,126.8303
2162,탐라간장게장,한식,제주특별자치도 서귀포시 표선면 표선당포로 10-4,표선면,109,4.770642202,33.32528,126.8437
2163,안동본가국밥,한식,제주특별자치도 서귀포시 월드컵로 18-1 (강정동),서귀포시,109,4.47706422,33.2483,126.5066
2164,흑한우명품관,한식,제주특별자치도 서귀포시 일주동로 8421 (토평동),서귀포시,51,3.5,33.25715,126.5885
2165,짱실장돈까스,한식,제주특별자치도 서귀포시 중정로91번길 51-1 (서귀동),서귀포시,22,4.977272727,33.25144,126.5619
2166,돈몽,횟집,제주특별자치도 서귀포시 동홍중앙로 29-1 (동홍동),서귀포시,20,4.9,33.25333,126.5716
2167,육값하네식육가든,한식,제주특별자치도 서귀포시 남원읍 남조로 141,서귀포시,13,4.230769231,33.29229,126.722
2168,우솔해장국,한식,제주특별자치도 서귀포시 동홍남로82번길 1 (동홍동),서귀포시,36,4.875,33.2567,126.5771
2169,발라르,한식,제주특별자치도 서귀포시 칠십리로 39 (서귀동),서귀포시,4,4.25,33.24114,126.5616
2170,수마포국수,한식,제주특별자치도 서귀포시 성산읍 일출로 258-13,서귀포시,13,3.576923077,33.46114,126.9344
2171,오렌지가든,한식,제주특별자치도 서귀포시 천제연로 292 (대포동),서귀포시,1,5.0,33.25092,126.4374
2172,제주민족,한식,제주특별자치도 서귀포시 성산읍 고성중앙로46번길 12 1층,서귀포시,15,4.8,33.44753,126.9085
2173,하찌,일식,제주특별자치도 서귀포시 호근남로 180 (호근동),서귀포시,42,4.583333333,33.24524,126.5371
2174,제주로운,일식,제주특별자치도 서귀포시 성산읍 신양로 101 2층,서귀포시,465,4.631182796,33.43675,126.9206
2175,강정해녀의집,한식,제주특별자치도 서귀포시 말질로 270 1층 (강정동),서귀포시,14,4.357142857,33.2293,126.4759
2176,날로먹고회로먹고,한식,제주특별자치도 서귀포시 동홍중앙로52번길 28 (동홍동),서귀포시,10,3.95,33.25523,126.5751
2177,괸당집성산점,한식,제주특별자치도 서귀포시 성산읍 고성오조로 80,서귀포시,137,4.795620438,33.45089,126.9147
2178,신영음식점,횟집,제주특별자치도 서귀포시 중앙로71번길 4 (서귀동),서귀포시,2,5.0,33.25104,126.5608
2179,제주명가두루치기,한식,제주특별자치도 서귀포시 태평로 495 (동홍동),서귀포시,624,4.681089744,33.24958,126.571
2180,동서네해장국,한식,제주특별자치도 서귀포시 성산읍 고성동서로 11,서귀포시,2,5.0,33.44986,126.9083
2181,만조이천쌀밥,한식,제주특별자치도 서귀포시 성산읍 성산중앙로 5 1층,서귀포시,38,4.539473684,33.46094,126.9313
2182,솔왓동산식당,한식,제주특별자치도 서귀포시 호근남로 16-4 1층 (호근동),서귀포시,5,4.4,33.25601,126.5278
2183,찰리스,경양식,제주특별자치도 서귀포시 예래로 454 12층 (하예동),서귀포시,264,4.875,33.23537,126.3696
2184,배터지는생동까스서귀포점,경양식,제주특별자치도 서귀포시 문부로 12 (동홍동),서귀포시,1,5.0,33.25192,126.5692
2185,원두막,한식,제주특별자치도 서귀포시 중정로91번길 30 (서귀동),서귀포시,8,4.0,33.25044,126.564
2186,남원골감나무집,중국식,제주특별자치도 서귀포시 남원읍 태위로 707,서귀포시,23,4.695652174,33.28002,126.7219
2187,대동강초계탕중문점,한식,제주특별자치도 서귀포시 1100로 38 (중문동),서귀포시,6,3.833333333,33.25395,126.434
2188,천외천,한식,제주특별자치도 서귀포시 문부로 6 (동홍동),서귀포시,9,4.888888889,33.25195,126.5685
2189,갈비시대,한식,제주특별자치도 서귀포시 남원읍 한신로 189-3,서귀포시,6,4.666666667,33.31014,126.7112
2190,춘천명동닭갈비중문점,한식,제주특별자치도 서귀포시 중문로 3 (중문동),서귀포시,23,4.02173913,33.25215,126.4231
